"GeoLocation__Latitude__s","GeoLocation__Longitude__s","Post_Code__c","State__c","Suburb__c"
"-27.5057","152.7874","4306","QLD","KHOLO"
"-27.4386","152.7576","4306","QLD","LAKE MANCHESTER"
"-27.5246","152.593","4306","QLD","LARK HILL"
"-26.8098","152.237","4306","QLD","LINVILLE"
"-26.8817","152.2624","4306","QLD","MOORE"
"-27.0106","151.9433","4306","QLD","MOUNT BINGA"
"-27.5327","152.7905","4306","QLD","MOUNT CROSBY"
"-27.5978","152.6187","4306","QLD","MOUNT MARROW"
"-26.5981","152.1957","4306","QLD","MOUNT STANLEY"
"-27.5693","152.7352","4306","QLD","MUIRLEA"
"-26.8488","152.0625","4306","QLD","NUKKU"
"-27.7858","152.7489","4306","QLD","PEAK CROSSING"
"-27.5351","152.7112","4306","QLD","PINE MOUNTAIN"
"-27.698","152.7129","4306","QLD","PURGA"
"-27.672","152.7793","4306","QLD","RIPLEY"
"-27.7215","152.8183","4306","QLD","SOUTH RIPLEY"
"-27.3772","152.6535","4306","QLD","SPLIT YARD CREEK"
"-27.6608","152.8189","4306","QLD","SWANBANK"
"-26.8295","152.1247","4306","QLD","TAROMEO"
"-26.7728","152.0973","4306","QLD","TEELAH"
"-27.6268","152.6314","4306","QLD","THAGOONA"
"-27.4701","152.6175","4306","QLD","VERNOR"
"-27.6064","152.664","4306","QLD","WALLOON"
"-27.5175","152.6683","4306","QLD","WANORA"
"-27.8373","152.7668","4306","QLD","WASHPOOL"
"-27.6951","152.8506","4306","QLD","WHITE ROCK"
"-27.6818","152.6746","4306","QLD","WILLOWBANK"
"-27.4287","152.6214","4306","QLD","WIVENHOE POCKET"
"-27.8035","152.5727","4307","QLD","COLEYVILLE"
"-27.8097","152.674","4307","QLD","HARRISVILLE"
"-27.745","152.6589","4307","QLD","MUTDAPILLY"
"-27.8502","152.63","4307","QLD","RADFORD"
"-27.8881","152.5892","4307","QLD","SILVERDALE"
"-27.8276","152.6063","4307","QLD","WARRILL VIEW"
"-27.8415","152.659","4307","QLD","WILSONS PLAINS"
"-27.984","152.5384","4309","QLD","ARATULA"
"-28.0088","152.5772","4309","QLD","CHARLWOOD"
"-28.0791","152.4545","4309","QLD","CLUMBER"
"-27.956","152.5889","4309","QLD","FASSIFERN"
"-27.972","152.6071","4309","QLD","FASSIFERN VALLEY"
"-27.9373","152.5305","4309","QLD","FRAZERVIEW"
"-27.9387","152.611","4309","QLD","KALBAR"
"-27.9015","152.6232","4309","QLD","KENTS LAGOON"
"-27.9304","152.683","4309","QLD","KULGUN"
"-27.8476","152.6901","4309","QLD","MILORA"
"-28.1044","152.5061","4309","QLD","MOOGERAH"
"-27.97","152.5798","4309","QLD","MORWINCHA"
"-28.0163","152.5244","4309","QLD","MOUNT EDWARDS"
"-27.8837","152.653","4309","QLD","MUNBILLA"
"-27.9235","152.6544","4309","QLD","OBUM OBUM"
"-28.0061","152.4433","4309","QLD","TAROME"
"-27.9489","152.6771","4309","QLD","TEVIOTVILLE"
"-28.0061","152.7566","4310","QLD","ALLANDALE"
"-27.8807","152.6883","4310","QLD","ANTHONY"
"-27.9016","152.6773","4310","QLD","BLANTYRE"
"-27.9915","152.6961","4310","QLD","BOONAH"
"-28.0634","152.689","4310","QLD","BUNBURRA"
"-28.0397","152.6182","4310","QLD","BUNJURGEN"
"-28.2637","152.598","4310","QLD","BURNETT CREEK"
"-28.0751","152.7343","4310","QLD","CANNON CREEK"
"-28.2116","152.5317","4310","QLD","CARNEYS CREEK"
"-28.1183","152.6471","4310","QLD","COOCHIN"
"-27.9657","152.7373","4310","QLD","COULSON"
"-28.1495","152.5915","4310","QLD","CROFTBY"
"-28.0213","152.665","4310","QLD","DUGANDAN"
"-28.0227","152.6332","4310","QLD","FRENCHES CREEK"
"-27.9743","152.6806","4310","QLD","HOYA"
"-27.9877","152.6604","4310","QLD","KENTS POCKET"
"-28.1914","152.6896","4310","QLD","MAROON"
"-27.8816","152.7322","4310","QLD","MILBONG"
"-28.0312","152.7116","4310","QLD","MILFORD"
"-28.0746","152.606","4310","QLD","MOUNT ALFORD"
"-27.998","152.6264","4310","QLD","MOUNT FRENCH"
"-27.9206","152.7041","4310","QLD","ROADVALE"
"-27.9711","152.6459","4310","QLD","TEMPLIN"
"-28.0658","152.6566","4310","QLD","WALLACES CREEK"
"-27.8739","152.7719","4310","QLD","WOOLOOMAN"
"-27.9278","152.8062","4310","QLD","WYARALONG"
"-27.4139","152.4276","4311","QLD","ATKINSONS DAM"
"-27.4977","152.5037","4311","QLD","BRIGHTVIEW"
"-27.3746","152.2917","4311","QLD","BUARABA"
"-27.4203","152.2466","4311","QLD","BUARABA SOUTH"
"-27.4256","152.3691","4311","QLD","CHURCHABLE"
"-27.4296","152.5253","4311","QLD","CLARENDON"
"-27.5138","152.5612","4311","QLD","COOLANA"
"-27.3753","152.4697","4311","QLD","COOMINYA"
"-27.4528","152.4037","4311","QLD","LOCKYER WATERS"
"-27.4711","152.5702","4311","QLD","LOWOOD"
"-27.5481","152.5467","4311","QLD","MINDEN"
"-27.4656","152.4928","4311","QLD","MOUNT TARAMPA"
"-27.4198","152.5826","4311","QLD","PATRICK ESTATE"
"-27.5307","152.5167","4311","QLD","PRENZLAU"
"-27.4571","152.5318","4311","QLD","RIFLE RANGE"
"-27.4955","152.5439","4311","QLD","TARAMPA"
"-27.3672","152.5669","4311","QLD","WIVENHOE HILL"
"-27.254","152.5894","4312","QLD","BRYDEN"
"-27.1491","152.469","4312","QLD","CABOONBAH"
"-27.1778","152.4362","4312","QLD","COAL CREEK"
"-27.1814","152.5626","4312","QLD","CROSSDALE"
"-27.2575","152.4209","4312","QLD","ESK"
"-27.1381","152.2082","4312","QLD","ESKDALE"
"-27.2618","152.47","4312","QLD","GLEN ESK"
"-27.3076","152.4772","4312","QLD","MOOMBRA"
"-27.153","152.6764","4312","QLD","MOUNT BYRON"
"-27.3256","152.3885","4312","QLD","MOUNT HALLEN"
"-27.2041","152.4622","4312","QLD","MURRUMBA"
"-27.2946","152.2758","4312","QLD","REDBANK CREEK"
"-27.1233","152.5397","4312","QLD","SOMERSET DAM"
"-27.1964","152.3335","4313","QLD","BIARRA"
"-27.0373","152.3813","4313","QLD","BRAEMORE"
"-27.1074","152.5025","4313","QLD","COOEEIMBARDI"
"-27.0721","152.4316","4313","QLD","CRESSBROOK"
"-27.0335","152.471","4313","QLD","FULHAM"
"-26.9834","152.4304","4313","QLD","GREGORS CREEK"
"-27.0577","152.3139","4313","QLD","IVORY CREEK"
"-27.0789","152.4756","4313","QLD","LOWER CRESSBROOK"
"-27.1252","152.4255","4313","QLD","MOUNT BEPPO"
"-27.1504","152.384","4313","QLD","OTTABA"
"-27.0201","152.4291","4313","QLD","SCRUB CREEK"
"-27.0933","152.3698","4313","QLD","TOOGOOLAWAH"
"-27.0285","152.3615","4313","QLD","YIMBUN"
"-27.6249","152.5528","4340","QLD","ASHWELL"
"-27.6663","152.5086","4340","QLD","CALVERT"
"-27.6781","152.6177","4340","QLD","EBENEZER"
"-27.6729","152.4515","4340","QLD","GRANDCHESTER"
"-27.6491","152.6539","4340","QLD","JEEBROPILLY"
"-27.6593","152.5514","4340","QLD","LANEFIELD"
"-27.7188","152.5294","4340","QLD","LOWER MOUNT WALKER"
"-27.7971","152.4824","4340","QLD","MERRYVALE"
"-27.9211","152.4508","4340","QLD","MOORANG"
"-27.733","152.6105","4340","QLD","MOUNT FORBES"
"-27.7757","152.4377","4340","QLD","MOUNT MORT"
"-27.7738","152.5502","4340","QLD","MOUNT WALKER"
"-27.7758","152.4992","4340","QLD","MOUNT WALKER WEST"
"-27.8594","152.4967","4340","QLD","ROSEVALE"
"-27.6295","152.5992","4340","QLD","ROSEWOOD"
"-27.5898","152.5537","4340","QLD","TALLEGALLA"
"-27.6149","152.5316","4340","QLD","THE BLUFF"
"-27.6083","152.5018","4340","QLD","WOOLSHED"
"-27.6597","152.3159","4341","QLD","BLENHEIM"
"-27.5629","152.4783","4341","QLD","HATTON VALE"
"-27.5323","152.4733","4341","QLD","KENSINGTON GROVE"
"-27.4752","152.4215","4341","QLD","KENTVILLE"
"-27.6397","152.4133","4341","QLD","LAIDLEY"
"-27.671","152.3521","4341","QLD","LAIDLEY CREEK WEST"
"-27.6296","152.3656","4341","QLD","LAIDLEY HEIGHTS"
"-27.6093","152.4042","4341","QLD","LAIDLEY NORTH"
"-27.6734","152.3865","4341","QLD","LAIDLEY SOUTH"
"-27.7176","152.3195","4341","QLD","MOUNT BERRYMAN"
"-27.7244","152.3745","4341","QLD","MULGOWIE"
"-27.5796","152.42","4341","QLD","PLAINLAND"
"-27.5316","152.4415","4341","QLD","REGENCY DOWNS"
"-27.6084","152.4663","4341","QLD","SUMMERHOLM"
"-27.7984","152.3571","4341","QLD","THORNTON"
"-27.8972","152.362","4341","QLD","TOWNSON"
"-27.5452","152.3788","4342","QLD","CROWLEY VALE"
"-27.5822","152.3628","4342","QLD","FOREST HILL"
"-27.6111","152.3313","4342","QLD","GLEN CAIRN"
"-27.5279","152.4067","4342","QLD","GLENORE GROVE"
"-27.4896","152.464","4342","QLD","LOCKROSE"
"-27.4738","152.4515","4342","QLD","LYNFORD"
"-27.5101","152.2895","4343","QLD","ADARE"
"-27.9124","152.2205","4343","QLD","BLACK DUCK CREEK"
"-27.6972","152.2122","4343","QLD","CAFFEY"
"-27.5553","152.3521","4343","QLD","COLLEGE VIEW"
"-27.8926","152.2787","4343","QLD","EAST HALDON"
"-27.7283","152.1099","4343","QLD","FORDSDALE"
"-27.5657","152.2799","4343","QLD","GATTON"
"-27.7363","152.2667","4343","QLD","INGOLDSBY"
"-27.8109","152.1875","4343","QLD","JUNCTION VIEW"
"-27.5165","152.3568","4343","QLD","LAKE CLARENDON"
"-27.5686","152.3287","4343","QLD","LAWES"
"-27.79","152.2555","4343","QLD","LEFTHAND BRANCH"
"-27.6049","152.2388","4343","QLD","LOWER TENTHILL"
"-27.487","152.3817","4343","QLD","MORTON VALE"
"-27.7384","152.2002","4343","QLD","MOUNT SYLVIA"
"-27.5614","152.2298","4343","QLD","PLACID HILLS"
"-27.5237","152.2289","4343","QLD","RINGWOOD"
"-27.6995","152.2848","4343","QLD","ROCKSIDE"
"-27.6533","152.263","4343","QLD","ROPELEY"
"-27.4418","152.3335","4343","QLD","SPRING CREEK"
"-27.6584","152.2165","4343","QLD","UPPER TENTHILL"
"-27.4685","152.2603","4343","QLD","VINEGAR HILL"
"-27.7778","152.2048","4343","QLD","WOODBINE"
"-27.6112","152.2875","4343","QLD","WOODLANDS"
"-27.5865","152.1524","4344","QLD","CARPENDALE"
"-27.6764","152.0985","4344","QLD","EGYPT"
"-27.6288","152.1045","4344","QLD","FLAGSTONE CREEK"
"-27.5253","152.1296","4344","QLD","HELIDON"
"-27.5437","152.0972","4344","QLD","HELIDON SPA"
"-27.5795","152.1113","4344","QLD","IREDALE"
"-27.6107","152.1426","4344","QLD","LILYDALE"
"-27.5064","152.069","4344","QLD","LOCKYER"
"-27.6766","152.0242","4344","QLD","ROCKMOUNT"
"-27.4584","152.1792","4344","QLD","SEVENTEEN MILE"
"-27.6584","152.0624","4344","QLD","STOCKYARD"
"-27.6315","152.0031","4344","QLD","UPPER FLAGSTONE"
"-27.5631","152.5838","4346","QLD","MARBURG"
"-27.5389","152.1919","4347","QLD","GRANTHAM"
"-27.6323","152.1752","4347","QLD","MA MA CREEK"
"-27.7003","152.1583","4347","QLD","MOUNT WHITESTONE"
"-27.5973","152.1844","4347","QLD","VERADILLA"
"-27.606","152.2093","4347","QLD","WINWILL"
"-27.6127","151.769","4350","QLD","ATHOL"
"-27.4991","151.9544","4350","QLD","BLUE MOUNTAIN HEIGHTS"
"-27.5862","151.9623","4350","QLD","CENTENARY HEIGHTS"
"-27.5168","151.8452","4350","QLD","CHARLTON"
"-27.5231","151.8951","4350","QLD","COTSWOLD HILLS"
"-27.5123","151.9237","4350","QLD","CRANLEY"
"-27.607","151.9226","4350","QLD","DARLING HEIGHTS"
"-27.5996","151.9015","4350","QLD","DRAYTON"
"-27.5622","151.9674","4350","QLD","EAST TOOWOOMBA"
"-27.6269","151.8912","4350","QLD","FINNIE"
"-27.5684","151.8929","4350","QLD","GLENVALE"
"-27.5113","151.8226","4350","QLD","GOWRIE MOUNTAIN"
"-27.5308","151.9559","4350","QLD","HARLAXTON"
"-27.578","151.9263","4350","QLD","HARRISTOWN"
"-27.603","151.9406","4350","QLD","KEARNEYS SPRING"
"-27.6081","151.9663","4350","QLD","MIDDLE RIDGE"
"-27.5104","151.9486","4350","QLD","MOUNT KYNOCH"
"-27.5382","151.9813","4350","QLD","MOUNT LOFTY"
"-27.6346","151.9143","4350","QLD","MOUNT RASCAL"
"-27.5543","151.9305","4350","QLD","NEWTOWN"
"-27.5465","151.9551","4350","QLD","NORTH TOOWOOMBA"
"-27.5529","151.9943","4350","QLD","PRINCE HENRY HEIGHTS"
"-27.5849","151.9878","4350","QLD","RANGEVILLE"
"-27.5681","151.9891","4350","QLD","REDWOOD"
"-27.5356","151.938","4350","QLD","ROCKVILLE"
"-27.5764","151.9522","4350","QLD","SOUTH TOOWOOMBA"
"-27.5597","151.9506","4350","QLD","TOOWOOMBA CITY"
"-27.6333","151.9396","4350","QLD","TOP CAMP"
"-27.543","151.8872","4350","QLD","TORRINGTON"
"-27.5511","151.822","4350","QLD","WELLCAMP"
"-27.604","151.8416","4350","QLD","WESTBROOK"
"-27.5417","151.9177","4350","QLD","WILSONTON"
"-27.5326","151.9268","4350","QLD","WILSONTON HEIGHTS"
"-27.4991","151.9806","4352","QLD","BALLARD"
"-28.5761","151.8438","4352","QLD","BAPAUME"
"-27.4932","151.9242","4352","QLD","BIRNAM"
"-27.5768","152.0288","4352","QLD","BLANCHVIEW"
"-27.618","151.3493","4352","QLD","BRANCHVIEW"
"-27.4388","151.9974","4352","QLD","CABARLAH"
"-27.4614","151.8995","4352","QLD","CAWDOR"
"-28.404","151.5913","4352","QLD","CEMENT MILLS"
"-27.1263","151.862","4352","QLD","COALBANK"
"-27.6708","151.2913","4352","QLD","CONDAMINE PLAINS"
"-27.4558","151.8185","4352","QLD","CUTELLA"
"-27.5882","152.0596","4352","QLD","DERRYMORE"
"-27.1851","151.9053","4352","QLD","DJUAN"
"-27.1756","151.8186","4352","QLD","DOCTOR CREEK"
"-27.1505","151.7364","4352","QLD","EVERGREEN"
"-27.4218","152.0537","4352","QLD","FIFTEEN MILE"
"-27.3886","151.9917","4352","QLD","GEHAM"
"-27.4629","151.8622","4352","QLD","GLENCOE"
"-28.2767","151.4104","4352","QLD","GORE"
"-27.4942","151.8813","4352","QLD","GOWRIE JUNCTION"
"-27.4308","151.8445","4352","QLD","GOWRIE LITTLE PLAIN"
"-27.3198","152.0954","4352","QLD","GRAPETREE"
"-27.3463","151.9678","4352","QLD","GROOMSVILLE"
"-27.3723","152.0689","4352","QLD","HAMPTON"
"-27.4657","151.9501","4352","QLD","HIGHFIELDS"
"-27.1165","151.7785","4352","QLD","HIGHGROVE"
"-27.6789","151.9473","4352","QLD","HODGSON VALE"
"-28.1876","151.5861","4352","QLD","KARARA"
"-27.4153","151.9536","4352","QLD","KLEINTON"
"-27.1807","151.6962","4352","QLD","KULPI"
"-27.7198","151.1738","4352","QLD","KURROWAH"
"-27.4308","151.8755","4352","QLD","LILYVALE"
"-27.0553","151.6812","4352","QLD","MACLAGAN"
"-27.0612","151.6007","4352","QLD","MALLING"
"-27.4035","151.915","4352","QLD","MERINGANDAN"
"-27.4147","151.8862","4352","QLD","MERINGANDAN WEST"
"-27.3547","152.0289","4352","QLD","MERRITTS CREEK"
"-27.3864","152.0386","4352","QLD","MOUNT LUKE"
"-27.3767","151.876","4352","QLD","MUNIGANEEN"
"-27.4602","152.0453","4352","QLD","MURPHYS CREEK"
"-27.0949","151.7206","4352","QLD","NARKO"
"-27.0298","151.6827","4352","QLD","NORTH MACLAGAN"
"-27.0528","151.7555","4352","QLD","NUTGROVE"
"-28.4219","151.3352","4352","QLD","OMAN AMA"
"-27.4093","152.1396","4352","QLD","PALMTREE"
"-27.7819","151.39","4352","QLD","PAMPAS"
"-27.313","152.038","4352","QLD","PECHEY"
"-27.1344","151.6793","4352","QLD","PERANGA"
"-27.3756","152.1089","4352","QLD","PERSEVERANCE"
"-27.5286","152.0561","4352","QLD","POSTMANS RIDGE"
"-28.5273","151.8854","4352","QLD","POZIERES"
"-27.6501","151.9662","4352","QLD","PRESTON"
"-26.9935","151.6684","4352","QLD","RANGEMORE"
"-27.3403","152.1568","4352","QLD","RAVENSBOURNE"
"-27.6128","152.0472","4352","QLD","SILVER RIDGE"
"-27.4648","151.9725","4352","QLD","SPRING BLUFF"
"-27.0776","151.9002","4352","QLD","ST AUBYN"
"-27.0728","151.8299","4352","QLD","THORNVILLE"
"-27.9079","151.4797","4352","QLD","TUMMAVILLE"
"-27.6595","151.7729","4352","QLD","UMBIRAM"
"-27.4837","152.0718","4352","QLD","UPPER LOCKYER"
"-27.661","151.8981","4352","QLD","VALE VIEW"
"-27.2935","152.0001","4352","QLD","WHICHELLO"
"-27.4435","152.1207","4352","QLD","WHITE MOUNTAIN"
"-27.5338","152.0153","4352","QLD","WITHCOTT"
"-27.0862","151.6755","4352","QLD","WOODLEIGH"
"-27.4502","151.9217","4352","QLD","WOOLMER"
"-27.0314","151.796","4352","QLD","WUTUL"
"-27.657","151.8462","4352","QLD","WYREEMA"
"-27.4213","151.8218","4352","QLD","YALANGUR"
"-27.8507","151.3877","4352","QLD","YANDILLA"
"-27.2584","151.8997","4353","QLD","BERGEN"
"-27.0316","151.8739","4353","QLD","EAST COOYAR"
"-27.2105","151.8882","4353","QLD","HADEN"
"-27.3203","151.9115","4354","QLD","DOUGLAS"
"-27.3044","151.8457","4354","QLD","GOOMBUNGEE"
"-27.2337","151.824","4354","QLD","KILBIRNIE"
"-27.0714","152.1284","4355","QLD","ANDURAMBA"
"-27.2486","152.1567","4355","QLD","CRESSBROOK CREEK"
"-27.2604","152.0739","4355","QLD","CROWS NEST"
"-27.0663","151.9972","4355","QLD","EMU CREEK"
"-27.1753","151.9713","4355","QLD","GLENAVEN"
"-27.1745","152.0041","4355","QLD","JONES GULLY"
"-27.2026","152.0399","4355","QLD","MOUNTAIN CAMP"
"-27.1629","152.0368","4355","QLD","PIERCES CREEK"
"-27.2387","152.0049","4355","QLD","PINELANDS"
"-27.2714","151.9586","4355","QLD","PLAINBY"
"-27.2033","152.1367","4355","QLD","THE BLUFF"
"-27.224","151.9602","4355","QLD","UPPER PINELANDS"
"-27.5578","151.4449","4356","QLD","BONGEEN"
"-27.7241","151.6972","4356","QLD","BROXBURN"
"-27.5287","151.5179","4356","QLD","EVANSLEA"
"-27.6368","151.5148","4356","QLD","IRONGATE"
"-27.7999","151.5352","4356","QLD","KINCORA"
"-27.6203","151.6668","4356","QLD","LINTHORPE"
"-27.5438","151.6118","4356","QLD","MOTLEY"
"-27.5699","151.587","4356","QLD","MOUNT TYSON"
"-27.8536","151.6285","4356","QLD","NORTH BRANCH"
"-27.5455","151.3803","4356","QLD","NORWIN"
"-27.7391","151.6343","4356","QLD","PITTSWORTH"
"-27.518","151.6144","4356","QLD","PURRAWUNDA"
"-27.6278","151.5814","4356","QLD","ROSSVALE"
"-27.768","151.5877","4356","QLD","SCRUBBY MOUNTAIN"
"-27.6715","151.5759","4356","QLD","SPRINGSIDE"
"-27.6762","151.4792","4356","QLD","ST HELENS"
"-27.6522","151.6288","4356","QLD","STONELEIGH"
"-27.7228","151.5512","4356","QLD","YARRANLEA"
"-28.0724","151.1317","4357","QLD","BRINGALILY"
"-28.0058","150.8629","4357","QLD","BULLI CREEK"
"-28.2236","151.1647","4357","QLD","CANNING CREEK"
"-27.9334","151.11","4357","QLD","CAPTAINS MOUNTAIN"
"-27.9862","151.2294","4357","QLD","CLONTARF"
"-27.9338","150.9396","4357","QLD","CONDAMINE FARMS"
"-27.9809","151.0305","4357","QLD","CYPRESS GARDENS"
"-27.9323","151.2795","4357","QLD","DOMVILLE"
"-27.9612","151.0254","4357","QLD","FOREST RIDGE"
"-27.97","151.3142","4357","QLD","GRAYS GATE"
"-28.0923","151.2703","4357","QLD","KOOROONGARRA"
"-28.0026","151.2834","4357","QLD","LAVELLE"
"-27.7895","151.3037","4357","QLD","LEMONTREE"
"-27.8762","151.255","4357","QLD","MILLMERRAN"
"-27.9888","151.0614","4357","QLD","MILLMERRAN DOWNS"
"-28.0211","151.0472","4357","QLD","MILLMERRAN WOODS"
"-28.0229","151.2016","4357","QLD","MILLWOOD"
"-28.0409","151.2918","4357","QLD","MOUNT EMLYN"
"-27.9802","151.3892","4357","QLD","PUNCHS CREEK"
"-28.0285","151.3463","4357","QLD","ROCKY CREEK"
"-28.0997","151.392","4357","QLD","STONEHENGE"
"-27.9713","150.9702","4357","QLD","THE PINES"
"-27.8214","151.1841","4357","QLD","TURALLIN"
"-28.0032","150.979","4357","QLD","WATTLE RIDGE"
"-27.8577","150.928","4357","QLD","WESTERN CREEK"
"-28.058","151.0244","4357","QLD","WOONDUL"
"-27.7288","151.8449","4358","QLD","CAMBOOYA"
"-27.7935","151.7569","4358","QLD","FELTON"
"-27.8756","151.706","4358","QLD","FELTON SOUTH"
"-27.7217","151.9883","4358","QLD","RAMSAY"
"-27.7892","152.0148","4359","QLD","BUDGEE"
"-27.7835","151.9571","4359","QLD","EAST GREENMOUNT"
"-27.7717","151.8853","4359","QLD","GREENMOUNT"
"-27.8386","152.0966","4359","QLD","HIRSTGLEN"
"-27.7755","152.1136","4359","QLD","WEST HALDON"
"-27.8387","151.8922","4360","QLD","NOBBY"
"-27.8868","151.7812","4361","QLD","BACK PLAINS"
"-27.9374","151.9183","4361","QLD","CLIFTON"
"-27.9462","151.7257","4361","QLD","ELLANGOWAN"
"-27.9825","151.8934","4361","QLD","ELPHINSTONE"
"-27.909","152.0338","4361","QLD","HEADINGTON HILL"
"-27.8989","151.9162","4361","QLD","KINGS CREEK"
"-27.8553","151.9982","4361","QLD","MANAPOURI"
"-27.9088","151.9701","4361","QLD","MISSEN FLAT"
"-27.8973","151.8504","4361","QLD","MOUNT MOLAR"
"-27.8814","151.9714","4361","QLD","NEVILTON"
"-27.8774","152.0661","4361","QLD","PILTON"
"-27.9326","151.8149","4361","QLD","RYEFORD"
"-27.976","151.8137","4361","QLD","SANDY CAMP"
"-27.9577","152.0206","4361","QLD","SPRING CREEK"
"-27.9152","152.1298","4361","QLD","UPPER PILTON"
"-28.0182","151.8023","4361","QLD","VICTORIA HILL"
"-28.0189","151.9867","4362","QLD","ALLORA"
"-28.0446","152.0581","4362","QLD","BERAT"
"-28.0983","151.9458","4362","QLD","DEUCHAR"
"-28.048","151.9186","4362","QLD","ELLINTHORP"
"-28.0081","152.202","4362","QLD","GOOMBURRA"
"-28.0746","151.9599","4362","QLD","HENDON"
"-28.0793","152.0411","4362","QLD","MOUNT MARSHALL"
"-28.039","151.8675","4362","QLD","TALGAI"
"-27.705","151.74","4363","QLD","SOUTHBROOK"
"-27.7137","151.4255","4364","QLD","BROOKSTEAD"
"-28.0189","151.5974","4365","QLD","LEYBURN"
"-28.1973","151.9506","4370","QLD","ALLAN"
"-28.1038","151.8424","4370","QLD","BONY MOUNTAIN"
"-28.2492","152.0729","4370","QLD","CANNINGVALE"
"-28.4403","152.0628","4370","QLD","CHERRY GULLY"
"-28.0904","152.1195","4370","QLD","CLINTONVALE"
"-28.1664","151.8188","4370","QLD","CUNNINGHAM"
"-28.2549","152.2288","4370","QLD","DANDEROO"
"-28.409","152.1683","4370","QLD","ELBOW VALLEY"
"-28.1325","152.1417","4370","QLD","FREESTONE"
"-28.0639","152.1791","4370","QLD","GLADFIELD"
"-28.1091","152.0693","4370","QLD","GLENGALLAN"
"-28.2567","151.7236","4370","QLD","GREYMARE"
"-28.25","152.1569","4370","QLD","JUNABEE"
"-28.1724","151.916","4370","QLD","LESLIE"
"-28.2512","151.8962","4370","QLD","LESLIE DAM"
"-28.3335","152.1934","4370","QLD","LOCH LOMOND"
"-28.069","152.2753","4370","QLD","MARYVALE"
"-28.1328","151.9393","4370","QLD","MASSIE"
"-28.16","151.7832","4370","QLD","MONTROSE"
"-28.2579","152.0431","4370","QLD","MORGAN PARK"
"-28.2592","152.3479","4370","QLD","MOUNT COLLIERY"
"-28.1698","152.2081","4370","QLD","MOUNT STURT"
"-28.2141","152.0681","4370","QLD","MOUNT TABOR"
"-28.309","152.1162","4370","QLD","MURRAYS BRIDGE"
"-28.0211","152.3085","4370","QLD","NORTH BRANCH"
"-28.0913","151.7586","4370","QLD","PRATTEN"
"-28.2238","151.8336","4370","QLD","RODGERS CREEK"
"-28.1835","151.9938","4370","QLD","ROSEHILL"
"-28.2439","151.9702","4370","QLD","ROSENTHAL HEIGHTS"
"-28.3509","152.0072","4370","QLD","SILVERWOOD"
"-28.1647","152.0859","4370","QLD","SLADEVALE"
"-28.1979","152.1405","4370","QLD","SWAN CREEK"
"-28.1597","151.7027","4370","QLD","THANE"
"-28.1181","151.6851","4370","QLD","THANES CREEK"
"-28.3358","151.9083","4370","QLD","THE GLEN"
"-28.2066","152.108","4370","QLD","THE HERMITAGE"
"-28.1658","151.9656","4370","QLD","TOOLBURRA"
"-28.0708","152.3544","4370","QLD","TREGONY"
"-28.1209","152.2209","4370","QLD","UPPER FREESTONE"
"-28.1399","151.8738","4370","QLD","UPPER WHEATVALE"
"-28.2167","152.0246","4370","QLD","WARWICK"
"-28.1645","151.8685","4370","QLD","WHEATVALE"
"-28.3371","152.066","4370","QLD","WILDASH"
"-28.1298","152.0281","4370","QLD","WILLOWVALE"
"-28.2755","152.2133","4370","QLD","WIYARRA"
"-28.1798","152.0408","4370","QLD","WOMINA"
"-28.1934","152.3608","4371","QLD","EMU VALE"
"-28.1405","152.3338","4371","QLD","SWANFELS"
"-28.2009","152.2126","4371","QLD","YANGAN"
"-28.3079","152.2399","4372","QLD","TANNYMOREL"
"-28.3483","152.2999","4373","QLD","KILLARNEY"
"-28.3114","152.3944","4373","QLD","THE FALLS"
"-28.261","152.4271","4373","QLD","THE HEAD"
"-28.4499","151.936","4374","QLD","DALVEEN"
"-28.5183","151.9398","4375","QLD","COTTONVALE"
"-28.5283","151.9141","4375","QLD","FLEURBAIX"
"-28.5546","151.9334","4376","QLD","THULIMBAH"
"-28.5886","151.9728","4377","QLD","GLEN NIVEN"
"-28.5803","151.9289","4377","QLD","THE SUMMIT"
"-28.6161","151.9354","4378","QLD","APPLETHORPE"
"-28.5985","151.8174","4380","QLD","AMIENS"
"-28.6612","151.8707","4380","QLD","BROADWATER"
"-28.6072","151.877","4380","QLD","CANNON CREEK"
"-28.6574","151.9903","4380","QLD","DALCOUTH"
"-28.7877","151.9731","4380","QLD","EUKEY"
"-28.8916","151.452","4380","QLD","GLENLYON"
"-28.6532","151.787","4380","QLD","GREENLANDS"
"-28.6949","151.9848","4380","QLD","KYOOMBA"
"-28.9389","151.5324","4380","QLD","MINGOOLA"
"-28.7435","151.9455","4380","QLD","MOUNT TULLY"
"-28.7311","151.7727","4380","QLD","NUNDUBBERMERE"
"-28.6388","151.6394","4380","QLD","PIKEDALE"
"-28.7231","151.5581","4380","QLD","PIKES CREEK"
"-28.7043","151.9162","4380","QLD","SEVERNLEA"
"-28.8006","151.5753","4380","QLD","SPRINGDALE"
"-28.6606","151.9354","4380","QLD","STANTHORPE"
"-28.7275","151.9795","4380","QLD","STORM KING"
"-28.711","152.0357","4380","QLD","SUGARLOAF"
"-28.7027","151.8591","4380","QLD","THORNDALE"
"-28.7684","151.8715","4381","QLD","FLETCHER"
"-28.7389","151.8781","4381","QLD","GLEN APLIN"
"-28.8755","151.816","4382","QLD","BALLANDEAN"
